time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2022-08-30 11:00:00,2022-08-30 15:45:00,BUY,SweepEQL,1736.62,1728.46,1759.94,1728.46,0.11,-90.51,-1.009,SL,1.04,9150.57
2022-08-31 14:15:00,2022-09-01 01:15:00,BUY,SweepEQL,1714.91,1708.87,1733.4,1708.87,0.15,-91.72,-1.012,SL,1.6,9058.85
2022-09-06 01:30:00,2022-09-06 03:45:00,BUY,SweepEQL,1712.94,1709.26,1723.53,1723.53,0.25,263.0,2.855,TP,0.16,9321.85
2022-09-12 08:00:00,2022-09-12 14:30:00,BUY,SweepEQL,1715.1,1711.57,1729.41,1729.41,0.26,370.24,4.038,TP,0.84,9692.09
2022-09-23 08:45:00,2022-09-23 10:15:00,BUY,SweepEQL,1672.32,1667.84,1684.91,1667.84,0.22,-100.12,-1.016,SL,1.21,9591.97
2022-09-23 16:00:00,2022-09-23 21:45:00,BUY,SweepEQL,1656.52,1640.96,1707.11,1640.96,0.06,-93.77,-1.004,SL,1.08,9498.2
2022-09-27 03:00:00,2022-09-28 09:15:00,BUY,SweepEQL,1630.27,1620.6,1674.18,1620.6,0.1,-97.44,-1.007,SL,1.05,9400.76
2022-10-03 01:00:00,2022-10-03 17:15:00,BUY,SweepEQL,1664.82,1659.58,1684.91,1684.91,0.18,360.36,3.821,TP,0.97,9761.12
2022-10-04 04:00:00,2022-10-04 08:45:00,SELL,SweepEQH,1696.92,1703.09,1665.35,1703.09,0.16,-99.87,-1.011,SL,1.18,9661.24
2022-10-04 13:45:00,2022-10-04 16:00:00,SELL,SweepEQH,1705.78,1713.45,1665.35,1713.45,0.13,-100.56,-1.009,SL,1.07,9560.68
2022-10-05 10:45:00,2022-10-11 05:00:00,SELL,SweepEQH,1716.12,1728.68,1665.35,1665.35,0.08,405.6,4.038,TP,0.75,9966.28
2022-10-12 15:45:00,2022-10-13 15:30:00,BUY,SweepEQL,1671.96,1664.09,1696.34,1664.09,0.13,-103.28,-1.009,SL,2.52,9863.0
2022-10-14 10:15:00,2022-10-14 19:00:00,SELL,SweepEQH,1664.95,1672.42,1642.46,1642.46,0.13,291.46,3.001,TP,0.36,10154.46
2022-11-01 15:45:00,2022-11-02 14:00:00,SELL,SweepEQH,1650.11,1657.79,1617.29,1657.79,0.13,-100.76,-1.009,SL,1.14,10053.7
2022-11-02 15:45:00,2022-11-02 20:00:00,SELL,SweepEQH,1653.16,1659.59,1630.65,1659.59,0.16,-104.03,-1.011,SL,1.93,9949.67
2022-11-07 13:00:00,2022-11-07 16:00:00,SELL,SweepEQH,1675.91,1681.13,1643.66,1681.13,0.19,-100.58,-1.013,SL,1.04,9849.09
2022-11-09 20:30:00,2022-11-10 15:30:00,SELL,SweepEQH,1705.88,1723.23,1643.66,1723.23,0.06,-104.5,-1.004,SL,1.75,9744.58
2022-11-14 01:00:00,2022-11-14 17:00:00,SELL,SweepEQH,1762.09,1773.54,1706.91,1773.54,0.09,-103.67,-1.006,SL,1.13,9640.91
2022-11-15 01:00:00,2022-11-15 09:15:00,SELL,SweepEQH,1770.2,1774.91,1753.3,1774.91,0.2,-95.67,-1.015,SL,1.54,9545.24
2022-11-15 16:30:00,2022-11-22 21:30:00,SELL,SweepEQH,1771.11,1787.68,1706.91,1737.28,0.06,202.56,2.038,time_stop,0.89,9747.8
2022-11-25 03:15:00,2022-11-25 09:45:00,BUY,SweepEQL,1756.49,1751.99,1771.02,1751.99,0.22,-100.62,-1.016,SL,1.09,9647.18
2022-11-30 15:30:00,2022-11-30 21:30:00,SELL,SweepEQH,1757.16,1765.57,1727.31,1765.57,0.11,-93.27,-1.008,SL,1.12,9553.91
2022-12-02 02:00:00,2022-12-05 03:15:00,SELL,SweepEQH,1801.19,1804.87,1776.3,1804.87,0.26,-97.55,-1.019,SL,1.02,9456.36
2022-12-13 19:15:00,2022-12-21 01:15:00,SELL,SweepEQH,1807.27,1826.05,1744.91,1817.99,0.05,-53.95,-0.575,time_stop,0.74,9402.41
2022-12-21 03:30:00,2022-12-21 17:00:00,SELL,SweepEQH,1815.84,1820.25,1802.77,1820.25,0.21,-94.03,-1.016,SL,1.14,9308.38
2022-12-22 07:45:00,2022-12-22 15:30:00,SELL,SweepEQH,1818.25,1820.75,1811.85,1811.85,0.37,234.21,2.534,TP,0.68,9542.59
2022-12-29 09:00:00,2022-12-29 11:00:00,SELL,SweepEQH,1806.27,1810.57,1793.61,1810.57,0.22,-96.04,-1.016,SL,1.32,9446.54
2023-01-04 07:15:00,2023-01-04 08:15:00,SELL,SweepEQH,1844.57,1847.55,1836.18,1847.55,0.32,-97.7,-1.023,SL,1.51,9348.85
2023-01-10 14:15:00,2023-01-10 16:15:00,SELL,SweepEQH,1872.43,1877.91,1840.66,1877.91,0.17,-94.43,-1.013,SL,1.08,9254.42
2023-01-10 18:30:00,2023-01-11 07:30:00,SELL,SweepEQH,1872.91,1881.71,1840.66,1881.71,0.11,-97.58,-1.008,SL,1.33,9156.83
2023-01-18 17:00:00,2023-01-19 21:15:00,SELL,SweepEQH,1915.78,1927.0,1879.85,1927.0,0.08,-90.35,-1.006,SL,1.31,9066.48
2023-01-25 05:00:00,2023-01-25 19:45:00,SELL,SweepEQH,1930.5,1940.32,1900.98,1940.32,0.09,-89.02,-1.007,SL,1.02,8977.46
2023-02-01 09:30:00,2023-02-01 13:15:00,SELL,SweepEQH,1923.99,1929.79,1900.82,1929.79,0.15,-88.06,-1.012,SL,1.09,8889.4
2023-02-01 19:00:00,2023-02-01 21:30:00,SELL,SweepEQH,1921.47,1934.19,1875.3,1934.19,0.07,-89.52,-1.006,SL,1.36,8799.88
2023-02-03 11:15:00,2023-02-03 13:15:00,BUY,SweepEQL,1915.76,1909.39,1954.78,1909.39,0.14,-90.19,-1.011,SL,1.01,8709.69
2023-02-07 17:30:00,2023-02-09 19:30:00,BUY,SweepEQL,1873.77,1864.72,1917.1,1864.72,0.1,-91.24,-1.008,SL,1.12,8618.45
2023-02-13 20:30:00,2023-02-14 16:15:00,BUY,SweepEQL,1855.31,1849.79,1872.23,1849.79,0.16,-89.51,-1.013,SL,1.34,8528.94
2023-02-16 18:45:00,2023-02-17 04:00:00,BUY,SweepEQL,1841.21,1826.28,1890.31,1826.28,0.06,-89.99,-1.005,SL,1.02,8438.95
2023-02-20 07:15:00,2023-02-20 08:00:00,SELL,SweepEQH,1841.11,1845.24,1822.69,1845.24,0.2,-83.97,-1.017,SL,1.07,8354.98
2023-02-20 10:30:00,2023-02-23 15:30:00,SELL,SweepEQH,1842.19,1848.02,1822.69,1822.69,0.14,272.02,3.334,TP,0.84,8627.0
2023-02-27 02:15:00,2023-02-27 05:30:00,BUY,SweepEQL,1813.84,1809.92,1826.33,1809.92,0.22,-87.71,-1.018,SL,1.83,8539.29
2023-02-28 15:45:00,2023-03-01 14:30:00,BUY,SweepEQL,1814.37,1806.72,1839.1,1839.1,0.11,271.26,3.224,TP,0.18,8810.55
2023-03-01 15:30:00,2023-03-01 16:45:00,SELL,SweepEQH,1834.02,1842.49,1807.29,1842.49,0.1,-85.39,-1.008,SL,1.24,8725.17
2023-03-06 01:00:00,2023-03-06 09:30:00,SELL,SweepEQH,1853.01,1856.82,1839.05,1856.82,0.23,-89.23,-1.018,SL,1.38,8635.94
2023-03-06 20:00:00,2023-03-07 16:30:00,SELL,SweepEQH,1848.47,1854.68,1829.99,1829.99,0.14,257.74,2.964,TP,0.51,8893.68
2023-03-09 06:45:00,2023-03-09 15:45:00,BUY,SweepEQL,1814.64,1811.64,1824.3,1824.3,0.3,287.7,3.193,TP,0.62,9181.38
2023-03-10 07:45:00,2023-03-10 16:30:00,BUY,SweepEQL,1831.4,1827.3,1851.66,1851.66,0.22,444.18,4.929,TP,0.29,9625.56
2023-03-17 10:00:00,2023-03-17 13:15:00,SELL,SweepEQH,1928.05,1935.15,1907.58,1935.15,0.14,-100.32,-1.01,SL,1.29,9525.24
2023-03-20 11:15:00,2023-03-27 17:15:00,SELL,SweepEQH,1992.09,2011.99,1929.27,1955.84,0.05,180.9,1.818,time_stop,0.56,9706.14
2023-04-06 20:30:00,2023-04-12 05:00:00,SELL,SweepEQH,2008.75,2015.71,1978.46,2015.71,0.14,-98.41,-1.01,SL,1.08,9607.73
2023-04-13 17:30:00,2023-04-14 18:00:00,SELL,SweepEQH,2036.26,2050.08,1995.58,1995.58,0.07,284.27,2.938,TP,0.81,9892.0
2023-04-17 20:00:00,2023-04-19 11:30:00,BUY,SweepEQL,1995.27,1979.97,2040.28,1979.97,0.06,-92.23,-1.005,SL,1.17,9799.78
2023-04-20 05:45:00,2023-04-20 09:30:00,SELL,SweepEQH,1991.47,1999.39,1949.15,1999.39,0.12,-95.86,-1.009,SL,1.14,9703.92
2023-04-20 18:00:00,2023-04-27 23:00:00,SELL,SweepEQH,1999.93,2013.79,1949.15,1988.12,0.07,82.18,0.847,time_stop,0.69,9786.1
2023-04-28 16:15:00,2023-05-04 01:00:00,BUY,SweepEQL,1988.84,1975.22,2042.23,2042.23,0.07,373.24,3.914,TP,0.86,10159.34
2023-05-08 16:30:00,2023-05-08 18:15:00,SELL,SweepEQH,2020.67,2027.72,1999.51,2027.72,0.14,-99.62,-1.01,SL,1.03,10059.72
2023-05-19 21:45:00,2023-05-24 15:15:00,SELL,SweepEQH,1976.66,1985.12,1951.98,1985.12,0.12,-102.3,-1.008,SL,1.02,9957.42
2023-05-24 16:30:00,2023-06-01 01:00:00,SELL,SweepEQH,1972.88,1986.2,1907.58,1963.78,0.07,63.21,0.678,time_stop,0.17,10020.63
2023-06-05 12:30:00,2023-06-05 14:15:00,BUY,SweepEQL,1944.52,1939.74,1967.27,1939.74,0.21,-101.78,-1.015,SL,1.08,9918.85
2023-06-06 16:30:00,2023-06-07 16:45:00,SELL,SweepEQH,1958.62,1967.14,1932.05,1967.14,0.12,-103.1,-1.008,SL,1.36,9815.75
2023-06-09 11:00:00,2023-06-09 14:15:00,SELL,SweepEQH,1960.87,1966.47,1944.94,1966.47,0.18,-102.08,-1.012,SL,1.03,9713.67
2023-06-09 16:30:00,2023-06-16 21:30:00,SELL,SweepEQH,1958.01,1974.03,1907.58,1958.63,0.06,-4.14,-0.043,time_stop,0.82,9709.53
2023-06-20 03:15:00,2023-06-20 10:30:00,SELL,SweepEQH,1950.5,1954.41,1924.7,1954.41,0.25,-99.43,-1.018,SL,1.42,9610.09
2023-06-30 09:00:00,2023-06-30 15:30:00,SELL,SweepEQH,1904.59,1910.35,1885.75,1910.35,0.17,-99.06,-1.012,SL,1.61,9511.03
2023-07-04 03:00:00,2023-07-04 13:15:00,BUY,SweepEQL,1921.96,1919.59,1930.69,1930.69,0.4,346.4,3.656,TP,0.8,9857.43
2023-07-06 04:00:00,2023-07-06 15:15:00,BUY,SweepEQL,1918.53,1914.42,1935.05,1914.42,0.24,-100.33,-1.017,SL,2.7,9757.1
2023-07-10 15:15:00,2023-07-10 20:15:00,SELL,SweepEQH,1918.28,1926.79,1892.95,1926.79,0.11,-94.4,-1.008,SL,1.0,9662.7
2023-07-13 07:45:00,2023-07-13 09:45:00,SELL,SweepEQH,1956.96,1962.72,1933.51,1962.72,0.17,-99.16,-1.012,SL,1.04,9563.54
2023-07-18 08:45:00,2023-07-18 09:45:00,SELL,SweepEQH,1958.97,1961.87,1945.77,1961.87,0.33,-97.94,-1.024,SL,1.05,9465.6
2023-07-26 13:15:00,2023-07-26 14:00:00,SELL,SweepEQH,1969.56,1972.89,1951.74,1972.89,0.28,-95.15,-1.021,SL,1.26,9370.45
2023-07-28 12:30:00,2023-08-01 15:45:00,BUY,SweepEQL,1951.63,1947.22,1979.17,1947.22,0.21,-94.09,-1.016,SL,1.28,9276.37
2023-08-01 21:00:00,2023-08-02 14:00:00,BUY,SweepEQL,1944.11,1940.72,1953.92,1953.92,0.27,262.98,2.872,TP,0.09,9539.35
2023-08-04 01:15:00,2023-08-04 09:30:00,BUY,SweepEQL,1936.43,1932.27,1954.84,1932.27,0.23,-97.33,-1.017,SL,1.04,9442.01
2023-08-08 11:45:00,2023-08-08 14:30:00,BUY,SweepEQL,1935.43,1929.69,1954.84,1929.69,0.16,-93.03,-1.012,SL,1.01,9348.99
2023-08-11 08:45:00,2023-08-11 22:00:00,BUY,SweepEQL,1916.0,1912.3,1930.14,1912.3,0.25,-94.16,-1.019,SL,1.03,9254.83
2023-08-14 01:00:00,2023-08-14 03:00:00,BUY,SweepEQL,1914.87,1911.97,1925.29,1911.97,0.32,-95.05,-1.024,SL,1.13,9159.78
2023-08-16 16:30:00,2023-08-16 20:00:00,BUY,SweepEQL,1905.33,1898.62,1925.29,1898.62,0.14,-94.92,-1.01,SL,1.11,9064.85
2023-08-22 04:15:00,2023-08-22 16:30:00,BUY,SweepEQL,1896.69,1893.42,1907.22,1893.42,0.28,-93.54,-1.021,SL,1.18,8971.32
2023-08-28 10:15:00,2023-08-28 16:45:00,SELL,SweepEQH,1915.01,1918.18,1903.78,1918.18,0.28,-90.72,-1.022,SL,1.23,8880.59
2023-09-06 10:00:00,2023-09-06 16:45:00,SELL,SweepEQH,1924.85,1928.76,1912.77,1928.76,0.23,-91.52,-1.018,SL,1.11,8789.07
2023-09-11 04:00:00,2023-09-12 13:30:00,BUY,SweepEQL,1920.96,1916.13,1934.78,1916.13,0.18,-88.27,-1.014,SL,1.24,8700.8
2023-09-12 17:15:00,2023-09-13 15:30:00,BUY,SweepEQL,1912.36,1906.83,1930.14,1906.83,0.16,-89.62,-1.013,SL,1.24,8611.18
2023-09-14 03:00:00,2023-09-14 09:15:00,BUY,SweepEQL,1910.24,1907.3,1919.63,1907.3,0.29,-87.37,-1.024,SL,1.08,8523.81
2023-09-20 14:15:00,2023-09-20 15:00:00,SELL,SweepEQH,1931.23,1933.0,1922.83,1933.0,0.48,-88.2,-1.04,SL,1.31,8435.61
2023-09-21 10:30:00,2023-09-26 15:30:00,SELL,SweepEQH,1926.26,1930.85,1909.71,1909.71,0.18,296.64,3.587,TP,0.62,8732.25
2023-10-03 16:30:00,2023-10-03 17:00:00,BUY,SweepEQL,1831.1,1822.47,1856.49,1822.47,0.1,-86.97,-1.008,SL,1.37,8645.28
2023-10-03 17:30:00,2023-10-04 09:15:00,BUY,SweepEQL,1832.26,1817.98,1879.88,1817.98,0.06,-86.12,-1.005,SL,1.01,8559.17
2023-10-09 17:15:00,2023-10-12 08:15:00,BUY,SweepEQL,1850.9,1846.5,1879.88,1879.88,0.19,549.29,6.566,TP,0.5,9108.46
2023-10-12 15:30:00,2023-10-13 12:15:00,SELL,SweepEQH,1878.21,1885.76,1853.0,1885.76,0.12,-91.48,-1.009,SL,1.12,9016.97
2023-10-20 14:45:00,2023-10-20 16:45:00,SELL,SweepEQH,1976.93,1986.54,1947.89,1986.54,0.09,-87.09,-1.007,SL,1.16,8929.88
2023-10-24 11:00:00,2023-10-25 16:30:00,SELL,SweepEQH,1973.67,1979.77,1952.11,1979.77,0.15,-92.58,-1.011,SL,1.1,8837.3
2023-10-26 22:00:00,2023-10-27 20:30:00,SELL,SweepEQH,1982.64,1990.06,1961.3,1990.06,0.12,-89.92,-1.009,SL,1.81,8747.37
2023-10-31 14:45:00,2023-10-31 15:45:00,SELL,SweepEQH,1995.34,2002.09,1971.63,2002.09,0.13,-88.63,-1.01,SL,1.29,8658.75
2023-11-09 07:45:00,2023-11-09 10:00:00,BUY,SweepEQL,1950.47,1947.31,1966.71,1947.31,0.27,-87.29,-1.022,SL,1.25,8571.46
2023-11-21 08:00:00,2023-11-21 15:15:00,SELL,SweepEQH,1989.67,1994.75,1972.49,1994.75,0.17,-87.49,-1.014,SL,1.28,8483.97
2023-11-24 17:30:00,2023-11-27 03:00:00,SELL,SweepEQH,1999.01,2004.33,1976.9,2004.33,0.16,-86.23,-1.013,SL,1.33,8397.74
2023-11-27 15:45:00,2023-11-28 02:00:00,SELL,SweepEQH,2011.0,2017.02,1991.98,2017.02,0.14,-85.23,-1.012,SL,1.05,8312.52
2023-12-05 15:00:00,2023-12-05 16:45:00,BUY,SweepEQL,2027.87,2020.69,2053.2,2020.69,0.12,-86.95,-1.01,SL,1.73,8225.57
2023-12-07 20:30:00,2023-12-08 15:30:00,BUY,SweepEQL,2032.07,2019.15,2070.5,2019.15,0.06,-77.96,-1.005,SL,1.37,8147.61
2023-12-14 10:15:00,2023-12-14 15:30:00,BUY,SweepEQL,2040.4,2028.38,2090.41,2028.38,0.07,-84.66,-1.006,SL,1.07,8062.95
2023-12-19 20:00:00,2023-12-22 01:00:00,SELL,SweepEQH,2036.85,2047.94,1979.68,2047.94,0.07,-78.15,-1.006,SL,1.2,7984.81
2023-12-27 12:15:00,2023-12-27 14:30:00,SELL,SweepEQH,2063.55,2069.82,2042.99,2069.82,0.13,-82.4,-1.011,SL,1.09,7902.4
2023-12-27 20:30:00,2023-12-28 03:45:00,SELL,SweepEQH,2076.03,2085.45,2046.94,2085.45,0.08,-75.89,-1.007,SL,1.25,7826.51
2023-12-28 19:00:00,2024-01-03 13:45:00,SELL,SweepEQH,2073.33,2082.22,2046.94,2046.94,0.09,236.88,2.96,TP,0.64,8063.39
2024-01-10 03:45:00,2024-01-10 07:45:00,BUY,SweepEQL,2032.05,2026.66,2050.42,2026.66,0.15,-81.83,-1.013,SL,1.22,7981.56
2024-01-10 09:30:00,2024-01-10 19:45:00,BUY,SweepEQL,2031.17,2023.09,2064.43,2023.09,0.1,-81.53,-1.009,SL,1.12,7900.03
2024-01-22 10:15:00,2024-01-22 16:30:00,BUY,SweepEQL,2025.34,2018.15,2050.99,2018.15,0.11,-79.82,-1.01,SL,1.24,7820.21
2024-01-24 08:15:00,2024-01-24 17:00:00,BUY,SweepEQL,2026.23,2022.26,2037.98,2022.26,0.2,-80.9,-1.018,SL,1.78,7739.31
2024-01-25 12:00:00,2024-01-25 15:30:00,BUY,SweepEQL,2019.31,2011.95,2045.22,2011.95,0.11,-81.73,-1.01,SL,1.34,7657.59
2024-01-25 16:00:00,2024-02-01 21:00:00,BUY,SweepEQL,2023.01,2008.44,2066.05,2057.8,0.05,173.6,2.384,time_stop,0.73,7831.19
2024-02-02 15:15:00,2024-02-02 15:45:00,SELL,SweepEQH,2051.97,2058.31,2029.93,2029.93,0.12,263.64,3.467,TP,0.11,8094.83
2024-02-07 19:15:00,2024-02-12 16:15:00,SELL,SweepEQH,2034.24,2039.2,2014.76,2014.76,0.16,310.56,3.916,TP,0.9,8405.39
2024-02-16 17:30:00,2024-02-26 02:00:00,BUY,SweepEQL,2010.29,1993.96,2065.54,2033.29,0.05,114.65,1.404,time_stop,0.21,8520.04
2024-02-29 10:00:00,2024-02-29 15:30:00,SELL,SweepEQH,2035.42,2038.28,2026.64,2038.28,0.3,-87.81,-1.025,SL,3.01,8432.23
2024-03-14 03:30:00,2024-03-14 14:45:00,SELL,SweepEQH,2173.37,2177.37,2161.51,2161.51,0.21,247.59,2.951,TP,0.51,8679.82
2024-03-15 14:00:00,2024-03-20 20:00:00,SELL,SweepEQH,2162.85,2173.41,2123.59,2173.41,0.08,-85.03,-1.007,SL,1.17,8594.79
2024-03-25 12:00:00,2024-03-28 12:30:00,BUY,SweepEQL,2170.16,2162.72,2208.89,2208.89,0.12,463.92,5.199,TP,0.35,9058.71
2024-04-04 22:30:00,2024-04-05 17:15:00,SELL,SweepEQH,2286.07,2307.22,2217.95,2307.22,0.04,-84.87,-1.003,SL,1.21,8973.84
2024-04-24 06:00:00,2024-04-24 12:15:00,BUY,SweepEQL,2323.91,2314.78,2350.29,2314.78,0.1,-91.96,-1.008,SL,1.27,8881.88
2024-04-26 05:00:00,2024-04-29 04:00:00,BUY,SweepEQL,2335.25,2325.58,2363.63,2325.58,0.09,-87.66,-1.007,SL,1.15,8794.23
2024-04-29 19:00:00,2024-04-30 08:30:00,BUY,SweepEQL,2343.68,2324.26,2401.96,2324.26,0.05,-97.44,-1.004,SL,1.13,8696.78
2024-05-02 17:15:00,2024-05-03 16:30:00,BUY,SweepEQL,2296.54,2283.73,2336.1,2283.73,0.07,-90.19,-1.005,SL,1.5,8606.59
2024-05-22 14:00:00,2024-05-22 17:15:00,SELL,SweepEQH,2413.23,2420.11,2386.9,2386.9,0.13,341.38,3.819,TP,0.27,8947.97
2024-06-07 04:00:00,2024-06-07 06:45:00,SELL,SweepEQH,2373.53,2380.59,2353.44,2380.59,0.13,-92.69,-1.01,SL,1.2,8855.28
2024-06-13 15:45:00,2024-06-13 18:45:00,BUY,SweepEQL,2323.77,2302.6,2387.69,2302.6,0.04,-84.94,-1.003,SL,1.23,8770.33
2024-06-14 20:15:00,2024-06-17 04:00:00,BUY,SweepEQL,2333.65,2322.89,2379.32,2322.89,0.08,-86.6,-1.007,SL,1.01,8683.73
2024-06-17 07:30:00,2024-06-17 08:30:00,BUY,SweepEQL,2325.87,2320.94,2339.61,2320.94,0.18,-90.0,-1.014,SL,1.5,8593.73
2024-06-17 16:00:00,2024-06-17 18:30:00,BUY,SweepEQL,2324.39,2316.1,2387.69,2316.1,0.1,-83.55,-1.008,SL,1.57,8510.18
2024-06-18 14:45:00,2024-06-20 04:30:00,BUY,SweepEQL,2313.71,2305.92,2336.59,2336.59,0.11,250.91,2.928,TP,0.27,8761.09
2024-06-20 10:45:00,2024-06-20 16:45:00,SELL,SweepEQH,2338.29,2346.45,2306.64,2346.45,0.11,-90.52,-1.009,SL,1.36,8670.56
2024-06-25 08:15:00,2024-06-25 16:00:00,BUY,SweepEQL,2329.72,2322.21,2368.73,2322.21,0.12,-90.93,-1.009,SL,1.07,8579.63
2024-06-26 03:45:00,2024-06-26 16:30:00,SELL,SweepEQH,2318.13,2324.27,2295.67,2295.67,0.14,313.46,3.647,TP,0.58,8893.09
