time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2024-10-08 04:45:00,2024-10-08 05:30:00,BUY,FVG-POI,2647.59,2635.6,2685.44,2635.6,0.06,-72.33,-1.006,SL,1.1,6999.63
2024-10-08 08:30:00,2024-10-08 10:00:00,BUY,FVG-POI,2646.16,2633.59,2685.44,2633.59,0.06,-75.84,-1.006,SL,1.19,6923.79
2024-10-11 14:45:00,2024-10-16 11:45:00,BUY,FVG-POI,2644.94,2634.78,2677.79,2677.79,0.07,229.46,3.226,TP,0.65,7153.25
2024-10-24 16:45:00,2024-10-25 20:45:00,SELL,FVG-POI,2733.24,2745.0,2692.28,2745.0,0.06,-70.99,-1.006,SL,1.0,7082.27
2024-11-01 11:30:00,2024-11-06 15:30:00,SELL,FVG-POI,2750.82,2778.53,2666.13,2666.13,0.03,253.86,3.053,TP,0.41,7336.13
2024-11-07 21:15:00,2024-11-07 22:00:00,SELL,FVG-POI,2690.27,2703.46,2643.33,2703.46,0.06,-79.56,-1.005,SL,1.15,7256.56
2024-11-18 11:15:00,2024-11-22 03:00:00,BUY,FVG-POI,2591.98,2566.27,2675.33,2675.33,0.03,249.84,3.239,TP,0.09,7506.4
2024-11-26 07:00:00,2024-12-03 16:45:00,SELL,FVG-POI,2621.61,2670.42,2470.73,2645.95,0.02,-48.82,-0.5,time_stop,0.92,7457.58
2024-12-04 04:00:00,2024-12-04 15:00:00,BUY,OB-CHoCH,2645.31,2633.0,2688.73,2633.0,0.06,-74.28,-1.006,SL,1.06,7383.3
2024-12-04 15:45:00,2024-12-05 17:30:00,BUY,OB-CHoCH,2648.76,2631.88,2721.31,2631.88,0.04,-67.8,-1.004,SL,1.0,7315.51
2024-12-06 03:00:00,2024-12-09 01:00:00,SELL,FVG-POI,2615.11,2645.63,2500.02,2645.63,0.02,-61.18,-1.002,SL,1.08,7254.33
2024-12-09 02:30:00,2024-12-09 03:15:00,SELL,FVG-POI,2628.13,2650.29,2559.45,2650.29,0.03,-66.68,-1.003,SL,1.01,7187.65
2024-12-09 09:45:00,2024-12-12 02:30:00,BUY,OB-CHoCH,2650.85,2629.56,2721.31,2721.31,0.03,211.17,3.306,TP,0.22,7398.82
2024-12-13 02:30:00,2024-12-13 11:00:00,BUY,OB-BOS,2682.04,2674.01,2710.95,2674.01,0.09,-72.93,-1.009,SL,1.37,7325.89
2024-12-17 22:45:00,2024-12-18 02:45:00,SELL,FVG-POI,2643.3,2650.08,2624.03,2650.08,0.11,-75.37,-1.01,SL,1.03,7250.53
2024-12-18 06:00:00,2024-12-26 14:15:00,SELL,OB-BOS,2642.61,2659.71,2554.58,2626.17,0.04,65.48,0.957,time_stop,0.41,7316.01
2024-12-26 15:00:00,2024-12-27 16:00:00,BUY,FVG-POI,2630.62,2617.02,2672.92,2617.02,0.05,-68.35,-1.005,SL,1.17,7247.66
2024-12-27 22:00:00,2024-12-30 01:15:00,SELL,FVG-POI,2614.83,2624.97,2582.92,2624.97,0.07,-71.46,-1.007,SL,1.1,7176.2
2025-01-02 01:30:00,2025-01-02 02:45:00,SELL,OB-BOS,2621.26,2627.67,2602.59,2627.67,0.11,-71.26,-1.011,SL,1.02,7104.94
2025-01-06 11:00:00,2025-01-06 15:45:00,BUY,FVG-POI,2635.16,2624.31,2672.92,2624.31,0.07,-76.45,-1.006,SL,1.22,7028.49
2025-01-06 18:30:00,2025-01-14 04:00:00,BUY,FVG-POI,2640.61,2610.77,2749.88,2670.12,0.02,58.88,0.986,time_stop,0.27,7087.37
2025-01-14 08:15:00,2025-01-15 10:00:00,SELL,FVG-POI,2667.75,2684.12,2614.45,2684.12,0.04,-65.76,-1.004,SL,1.07,7021.61
2025-01-27 10:15:00,2025-01-27 16:30:00,BUY,OB-BOS,2756.56,2747.76,2785.94,2747.76,0.08,-70.98,-1.008,SL,1.32,6950.63
2025-01-28 04:00:00,2025-01-28 16:15:00,SELL,FVG-POI,2739.34,2753.81,2689.26,2753.81,0.05,-72.71,-1.005,SL,1.05,6877.92
2025-01-29 05:30:00,2025-01-30 10:00:00,SELL,FVG-POI,2762.87,2771.16,2734.81,2771.16,0.08,-66.92,-1.008,SL,1.1,6811.0
2025-02-17 03:15:00,2025-02-18 18:45:00,BUY,FVG-POI,2890.8,2876.7,2933.32,2933.32,0.05,212.25,3.011,TP,0.19,7023.25
2025-02-26 03:45:00,2025-02-27 09:30:00,SELL,FVG-POI,2917.38,2927.31,2888.27,2888.27,0.07,203.28,2.925,TP,0.58,7226.53
2025-03-06 20:30:00,2025-03-07 16:45:00,SELL,OB-CHoCH,2913.75,2927.78,2868.72,2927.78,0.05,-70.49,-1.005,SL,1.08,7156.04
2025-03-07 19:30:00,2025-03-13 04:45:00,SELL,OB-CHoCH,2907.17,2945.8,2772.17,2945.8,0.02,-77.41,-1.002,SL,1.01,7078.63
